F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,KELAS
0.643889496,0.641699656,0.643121824,0.641668548,0.64146162,0.641699656,0.640735766,0.641668548,0.640120395,0.638946503,0.639060054,0.638879167,3.281262226,4.610771917,3.598586659,4.511090539,5.486023217,4.610771917,6.177209052,4.511090539,7.374185636,7.68233164,8.336504121,7.54992335,117.6398792,241.3678087,146.8444787,236.3039104,361.0794989,241.3678087,453.7767486,236.3039104,613.6019133,647.5581092,766.5808624,639.940461,0.720235438,0.707642447,0.721829209,0.708619491,0.704222755,0.707642447,0.703949187,0.708619491,0.695827951,0.693912363,0.695694844,0.695386851,200.5174976,87.29258056,206.8384131,80.73827256,209.0947681,78.69429618,7619.994621,6518.668655,6192.792252,0.000908261,1.20E-09,1.17E-12,6.19E-13,-2.37E-25,1.73E-17,-4.70E-25,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.489813552,0.483051517,0.491491831,0.483291734,0.480936083,0.483051517,0.482168599,0.483291734,0.477025469,0.471971745,0.478343094,0.472211885,2.82158869,4.020368306,2.828483577,3.602034407,5.123345802,4.020368306,5.154552376,3.602034407,7.119695628,7.158698903,7.199336129,6.41388623,134.9737993,259.0942213,119.1391524,198.8311753,414.6500675,259.0942213,376.3254954,198.8311753,722.4903385,707.7169348,666.2847226,560.4758427,0.721404406,0.681287717,0.711065517,0.681700135,0.666583749,0.681287717,0.655143243,0.681700135,0.641130472,0.629683992,0.627885957,0.630229612,167.5002096,110.2655091,182.966039,95.54852424,202.6955554,87.55826303,12158.48251,9129.520484,7666.449425,0.001021108,1.09E-08,1.33E-12,6.14E-12,1.75E-23,-2.51E-16,-8.42E-25,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.654212939,0.652320128,0.654296904,0.65259311,0.651427597,0.652320128,0.651590118,0.65259311,0.648313014,0.648087401,0.648529833,0.648579,0.825711568,0.999737078,0.847239954,1.204378227,1.386970355,0.999737078,1.412353437,1.204378227,1.887717491,1.693253245,1.912872262,1.960746778,24.29001903,30.21441881,25.39250631,44.91895136,51.42702522,30.21441881,53.76649494,44.91895136,73.59039225,59.66474852,76.55563251,80.78819003,0.906086312,0.890327492,0.907161084,0.889959208,0.872424471,0.890327492,0.873875346,0.889959208,0.845687871,0.849951512,0.847519484,0.851124452,25.03332193,44.06889301,8.904615063,16.52134745,32.1880548,62.25080139,1942.067331,272.9549217,3875.162274,0.004622167,3.07E-06,5.21E-08,4.92E-09,-7.87E-17,-8.62E-12,2.14E-18,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.042879644,0.037242175,0.044015169,0.038294903,0.034584094,0.037242175,0.036063754,0.038294903,0.030610371,0.030039467,0.032122504,0.031260536,3.08005169,4.486096688,3.289933936,4.322496387,5.587702139,4.486096688,5.905829997,4.322496387,7.56336792,7.571011024,7.896058882,7.403941134,55.47638346,115.8901273,68.7836057,115.4479584,182.2499717,115.8901273,218.9764646,115.4479584,324.0508299,324.7663829,375.4101345,334.8113413,0.527443071,0.45480251,0.530559104,0.468347832,0.420454405,0.45480251,0.431499175,0.468347832,0.365192866,0.356982935,0.381236797,0.373675802,28.51850043,46.86235751,97.9475217,71.39224533,137.2141233,67.41232178,2196.080552,5096.852693,4544.421128,0.002110722,1.24E-06,1.89E-10,4.59E-11,-1.77E-21,-2.46E-14,-3.89E-21,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.031579076,0.027563457,0.031384953,0.026806578,0.024624879,0.027563457,0.024453648,0.026806578,0.021645046,0.022112716,0.021587225,0.021357705,5.529738958,7.12987577,5.568458455,7.880127588,10.08371428,7.12987577,10.19798319,7.880127588,13.69565313,12.42501411,13.91248718,13.53424838,131.1095385,212.7914112,120.4792092,251.5717424,429.8663794,212.7914112,399.9533065,251.5717424,762.2048802,622.0445555,721.2995055,710.6231835,0.391517207,0.330857233,0.384291922,0.31879779,0.284557239,0.330857233,0.279265269,0.31879779,0.234267,0.240396091,0.231656764,0.22918326,29.96986914,50.49260997,84.73601599,55.87195444,108.6902217,85.01365282,2549.503661,3121.675292,7227.321166,0.001923842,9.33E-07,3.44E-10,1.29E-10,2.30E-20,1.04E-13,-1.45E-20,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.029562324,0.025869206,0.029631452,0.026250562,0.023881119,0.025869206,0.02407453,0.026250562,0.021356009,0.021244374,0.021662716,0.021723764,6.36944514,8.621352651,6.314820534,8.324259665,11.44625313,8.621352651,11.20662207,8.324259665,15.64872647,14.88153704,15.06424414,14.14002816,251.1895995,458.9022672,260.9047538,446.4099971,770.212665,458.9022672,777.561112,446.4099971,1297.37229,1186.613421,1263.500957,1133.621969,0.389627269,0.320404786,0.392717286,0.335285615,0.28730469,0.320404786,0.290621278,0.335285615,0.240553879,0.233917714,0.244841101,0.249123199,118.2576479,99.72304347,132.2237104,84.82490771,143.9880583,104.6863226,9944.685399,7195.264968,10959.22614,0.001148446,7.79E-09,6.60E-12,1.01E-12,-1.95E-24,7.32E-17,1.72E-24,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.028774945,0.024128072,0.027430071,0.023876855,0.02252315,0.024128072,0.021764276,0.023876855,0.020185754,0.019860145,0.019519781,0.019359138,10.28941172,14.10919824,12.34226044,15.37753507,15.86695191,14.10919824,19.13541752,15.37753507,19.40842305,20.32309353,23.26353306,22.55747437,465.2931179,762.1696697,621.6052007,953.7173681,939.6280907,762.1696697,1356.446483,953.7173681,1256.94904,1314.993275,1803.471508,1752.035078,0.249507213,0.1878153,0.226008988,0.189993395,0.172170523,0.1878153,0.160374316,0.189993395,0.1437367,0.133910877,0.132649558,0.133834958,80.23194048,64.29733845,116.5621076,58.32635836,89.4138402,60.00797997,4134.147732,3401.96408,3600.95766,0.001330395,9.85E-09,4.16E-11,5.85E-12,9.04E-23,5.73E-16,-1.37E-23,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.209958022,0.20279265,0.203209577,0.202694649,0.209788301,0.20279265,0.198266452,0.202694649,0.207762106,0.198049276,0.193172758,0.198016298,3.898996752,6.801815528,4.945566388,5.560115375,6.733931892,6.801815528,8.738303073,5.560115375,8.952655486,11.41961969,11.87879318,9.475847923,106.6216481,352.4726944,217.4753946,242.329755,314.1646385,352.4726944,553.195973,242.329755,518.2111461,826.3637304,881.0410948,588.8711052,0.549880906,0.463155836,0.506319561,0.461032442,0.458965581,0.463155836,0.405010026,0.461032442,0.407192365,0.379737673,0.352757857,0.374937599,57.00321181,56.00530539,109.2431076,86.51543189,93.82826389,74.42342874,3136.594232,7484.919955,5538.846745,0.001568547,7.24E-07,4.10E-12,3.10E-11,2.56E-22,2.16E-14,2.37E-22,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.020429822,0.017800159,0.020227374,0.017995824,0.016659869,0.017800159,0.016308678,0.017995824,0.015084538,0.014722333,0.014518911,0.015077123,6.380814963,8.916362136,6.533064171,8.610702689,11.14017671,8.916362136,11.60721716,8.610702689,14.78899531,15.0787224,15.64606989,14.36795439,210.1301162,417.890803,226.5706791,374.5048439,640.4328353,417.890803,694.0789169,374.5048439,1066.904451,1115.039498,1176.61036,992.5685423,0.296670752,0.231635176,0.292307442,0.24013376,0.207409941,0.231635176,0.199414752,0.24013376,0.169219694,0.159660249,0.160956565,0.168944858,169.6722933,78.84286188,96.03495467,75.35209084,121.7511253,69.59123219,6216.19687,5677.937594,4842.939597,0.001596467,1.49E-07,1.11E-10,9.05E-11,3.69E-21,2.53E-14,-8.27E-21,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.044044482,0.036427059,0.042939654,0.036986432,0.034352337,0.036427059,0.034029701,0.036986432,0.03003625,0.028992384,0.029999155,0.029686559,4.275908748,6.834369296,5.45971367,5.97008966,7.016776042,6.834369296,8.750092564,5.97008966,8.885956712,10.48686157,10.94829932,8.881611763,122.3035919,274.8336047,169.9709575,203.7553247,319.8355825,274.8336047,414.0429836,203.7553247,483.0014008,581.8584942,593.5164811,416.5204936,0.491681984,0.377131039,0.43818019,0.383867956,0.370948772,0.377131039,0.327307815,0.383867956,0.307322024,0.272154328,0.270808911,0.2831386,46.88698925,61.7935132,120.9637358,55.96160693,94.60796928,57.86053821,3818.438273,3131.70145,3347.841882,0.001764903,4.98E-07,5.37E-11,4.03E-11,6.82E-22,2.65E-14,-1.75E-21,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.055999599,0.048333685,0.057144423,0.048621136,0.04411164,0.048333685,0.044878528,0.048621136,0.038569903,0.03868228,0.039252543,0.038852942,3.883478129,5.272924469,3.968969121,5.497470895,7.113645868,5.272924469,7.25944127,5.497470895,9.853588128,9.251722052,10.0068926,9.697272091,89.91317966,159.3291071,94.93024861,181.8005448,294.2926319,159.3291071,310.0517143,181.8005448,533.4849667,468.6057582,557.2528433,525.8599854,0.510763899,0.440769811,0.513267425,0.440624162,0.393509826,0.440769811,0.39818326,0.440624162,0.330118463,0.333561533,0.336169304,0.334230482,96.7364139,42.05297221,161.2338262,59.69147283,170.135564,43.00313261,1768.452472,3563.071929,1849.269414,0.001269119,4.68E-07,1.87E-12,1.22E-12,-1.59E-24,-8.32E-16,9.48E-25,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.030956484,0.025164303,0.029263079,0.02604384,0.024290656,0.025164303,0.022584249,0.02604384,0.021040771,0.019617834,0.019382571,0.020622909,6.236519199,9.170431521,7.093505843,8.62734775,10.74780936,9.170431521,12.13217113,8.62734775,14.36515634,15.22464793,16.05453378,14.22628662,247.8537813,541.5404249,339.1067668,476.7463329,709.6714158,541.5404249,916.7203484,476.7463329,1163.540628,1304.891894,1430.803551,1153.776812,0.46180662,0.379530356,0.442962332,0.393084455,0.361854851,0.379530356,0.333475269,0.393084455,0.304049493,0.273681038,0.270418307,0.2949491,42.80848333,53.62066392,121.3040417,63.96387679,117.5032028,73.97960196,2875.175599,4091.377534,5472.981506,0.00143158,2.83E-08,3.42E-11,1.13E-11,-1.96E-22,1.89E-15,1.02E-22,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.019362726,0.016812384,0.020546251,0.017439197,0.015235405,0.016812384,0.016178354,0.017439197,0.013826637,0.014133991,0.01480128,0.014715039,7.744922594,10.76440492,7.719823939,9.616963064,12.64730773,10.76440492,12.49905208,9.616963064,15.66818319,15.87217993,15.26684194,14.36556168,212.3339426,395.7145007,211.3084687,320.6325445,547.152103,395.7145007,548.5986079,320.6325445,794.4271384,807.5603207,790.5931232,705.0677641,0.214486053,0.166019941,0.227316754,0.177408146,0.140567864,0.166019941,0.153489986,0.177408146,0.115247724,0.11725114,0.130026394,0.126988034,61.04190623,84.96481699,89.17820522,59.4531723,51.50779405,47.0608871,7219.020126,3534.679696,2214.727095,0.00220357,2.06E-07,1.05E-10,2.46E-10,-3.27E-20,3.86E-14,-2.24E-20,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.03995139,0.034559225,0.040947562,0.034383857,0.03157605,0.034559225,0.03251051,0.034383857,0.027922578,0.028124953,0.029090714,0.028061848,4.958629071,6.397214617,4.727672414,6.476160525,8.591943186,6.397214617,8.072508485,6.476160525,11.35257093,10.53770724,10.49722635,10.57664602,259.5588721,410.8591368,227.5281773,427.8095,734.7612934,410.8591368,636.830324,427.8095,1137.383444,987.2530494,982.8840476,999.1713597,0.545705014,0.476663412,0.563495258,0.474589218,0.425619976,0.476663412,0.446315615,0.474589218,0.363978876,0.369438167,0.388127362,0.367417484,44.25741935,35.17361054,138.2955822,70.62500524,166.7315392,51.69271487,1237.182878,4987.891365,2672.136771,0.001332298,3.09E-07,1.92E-11,3.80E-12,-1.62E-23,-5.73E-16,2.81E-23,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.020523131,0.018250477,0.020659459,0.018403359,0.017303879,0.018250477,0.017089011,0.018403359,0.01647506,0.016502892,0.016081805,0.016533382,3.884097001,5.013645368,3.868063827,4.77542014,5.541539912,5.013645368,5.799514131,4.77542014,6.246344125,6.399152112,6.785592847,6.197357613,38.51087425,69.57120903,38.71349392,54.81352866,85.17605472,69.57120903,94.24276945,54.81352866,117.5714469,130.4498137,140.6745606,108.1362235,0.279157557,0.229368027,0.281026876,0.231324734,0.208211868,0.229368027,0.204247359,0.231324734,0.190333808,0.191583621,0.183838646,0.191716069,72.88033408,53.41303838,99.26281403,48.89589923,91.80525777,61.53657414,2852.952669,2390.808961,3786.749957,0.001826591,2.27E-07,1.05E-10,7.20E-11,6.19E-21,3.31E-14,1.01E-21,Butterfly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.031661989,0.025641022,0.029017835,0.026534143,0.024441558,0.025641022,0.022462778,0.026534143,0.021342338,0.020127129,0.019694201,0.020914188,4.45335382,7.14670091,5.714139902,6.574414311,7.668689706,7.14670091,9.646181818,6.574414311,9.823436016,11.41217768,12.1226339,10.19053759,89.2749004,190.653117,124.9389766,178.3422007,246.7726701,190.653117,340.1664318,178.3422007,374.2131429,446.7579544,508.1794566,395.4356629,0.38456422,0.291382337,0.345467801,0.309938889,0.27494224,0.291382337,0.244989664,0.309938889,0.225582263,0.204344473,0.200055723,0.219418688,72.53234562,38.70062807,154.9061119,62.80633125,127.6501834,49.48351603,1497.738613,3944.635245,2448.618359,0.001532343,5.92E-07,1.32E-11,1.85E-11,2.59E-22,1.40E-14,1.28E-22,Cricket;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.019669447,0.014735953,0.017233565,0.016199618,0.016706317,0.014735953,0.013667029,0.016199618,0.015592992,0.012155533,0.012220736,0.01319371,7.810015291,13.81760719,9.761427546,10.39888654,13.75820079,13.81760719,16.98825736,10.39888654,18.31285729,22.61717349,22.34889652,17.75124043,194.1482399,576.7902672,336.9536156,367.7855058,554.6140932,576.7902672,869.1875943,367.7855058,910.4736824,1309.966541,1347.4527,925.7981623,0.241929999,0.145148688,0.209771519,0.180836753,0.16653031,0.145148688,0.125972613,0.180836753,0.138189231,0.08449597,0.094172558,0.110456237,81.62306558,62.68346411,124.6882547,63.38423911,101.9068789,59.48017753,3929.216673,4017.561767,3537.891519,0.001944256,1.29E-06,1.03E-11,3.25E-11,9.83E-23,8.34E-15,-5.86E-22,Cricket;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.536053732,0.528724918,0.53468026,0.528466072,0.53063559,0.528724918,0.526374738,0.528466072,0.525683334,0.518725405,0.52008991,0.517929802,1.557829179,2.133644134,1.959771539,2.756237227,2.818264852,2.133644134,3.616381423,2.756237227,3.85702012,3.74974113,5.029840189,4.858578113,32.16551845,49.57592081,40.49057859,85.02211514,102.8488694,49.57592081,135.951551,85.02211514,184.9134731,151.674459,253.6281831,247.61775,0.808943994,0.772675805,0.78579389,0.765526718,0.775155214,0.772675805,0.754293694,0.765526718,0.75613323,0.739443109,0.736177481,0.733487635,204.2663136,73.09221877,212.1033919,62.47000158,219.2368219,50.99438314,5342.472445,3902.501098,2600.427112,0.0009439,1.52E-07,3.90E-13,1.88E-12,1.60E-24,7.29E-16,1.44E-25,Cricket;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.054437091,0.045434347,0.051312031,0.045533214,0.044124445,0.045434347,0.042364787,0.045533214,0.03997211,0.038338653,0.038207945,0.038229527,6.160602682,8.177325433,6.883350254,8.952192588,10.14141414,8.177325433,11.58411565,8.952192588,12.83969323,13.00015409,15.09312821,14.17711615,187.1816831,282.746125,210.8395262,370.7408281,478.8605518,282.746125,573.282517,370.7408281,721.7166446,673.9937509,907.3956239,815.8025099,0.433279214,0.356221943,0.403907581,0.356002167,0.346590524,0.356221943,0.323593262,0.356002167,0.305150435,0.28558723,0.281981865,0.282116216,158.6239899,72.051891,165.306734,59.08552543,175.3376936,45.30940047,5191.474997,3491.099315,2052.941771,0.001102785,1.63E-07,9.09E-12,2.46E-12,-4.60E-24,-9.81E-16,1.07E-23,Cricket;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.036779306,0.029318563,0.033734266,0.029133788,0.027846409,0.029318563,0.025349137,0.029133788,0.024589365,0.022480497,0.022356572,0.022302257,4.515577563,6.704173025,5.742467456,7.653836294,8.282476666,6.704173025,10.58097077,7.653836294,11.34132995,11.62981972,14.61021808,13.41091597,65.14325838,144.4583817,106.448877,179.1736963,215.6458625,144.4583817,350.8218953,179.1736963,403.3742854,433.0023046,650.5744344,541.9203143,0.346975491,0.257967795,0.304911235,0.243940377,0.233143808,0.257967795,0.197961063,0.243940377,0.186183429,0.169334479,0.155455231,0.159862749,157.1886428,86.42979494,168.9468286,80.37879561,180.0165175,72.12764216,7470.109453,6460.750783,5202.396764,0.001275785,3.39E-07,2.10E-12,4.64E-12,1.44E-23,2.24E-15,-1.78E-24,Cricket;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.034494923,0.025688641,0.030159383,0.028970118,0.025626555,0.025688641,0.0223913,0.028970118,0.021634636,0.019078363,0.018848452,0.022057807,4.86304317,7.78521795,5.794245627,6.308972731,8.261142341,7.78521795,9.84891487,6.308972731,10.73772,12.41235096,12.75999634,10.12492397,111.1381727,272.3462892,155.1658637,169.7121726,300.1710704,272.3462892,401.6940373,169.7121726,471.5158641,576.5458856,598.8069414,404.1772107,0.392540191,0.266315606,0.33353529,0.313117207,0.266055871,0.266315606,0.217851146,0.313117207,0.206656037,0.166638597,0.163282248,0.211100042,101.7479535,43.24615323,133.0430534,51.28727957,145.838815,55.17907732,1870.22977,2630.385046,3044.730573,0.001633497,7.50E-07,2.30E-11,1.77E-11,2.81E-22,1.02E-14,2.23E-22,Cricket;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.808052687,0.80369353,0.805295019,0.803965276,0.805692915,0.80369353,0.801864538,0.803965276,0.803413788,0.799528095,0.798546771,0.799815879,1.205329508,2.696404985,2.440024373,2.473363237,2.016954023,2.696404985,3.940555168,2.473363237,2.606497471,4.266308821,5.034690126,3.871245687,41.1439141,172.4202946,142.0861943,146.2396851,110.7217172,172.4202946,342.5864089,146.2396851,174.4111722,377.9123045,489.5777311,329.847078,0.880437457,0.848890283,0.853734615,0.85128876,0.85927621,0.848890283,0.838326154,0.85128876,0.84905659,0.833623817,0.829507712,0.836201147,236.4263542,54.86704496,238.4384332,49.48952772,240.7490842,43.17056456,3010.392623,2449.213354,1863.697645,0.000861989,1.98E-07,5.52E-14,1.72E-13,1.60E-26,7.11E-17,-4.82E-27,Cricket;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
